image_name,mask_type,wsmse_tag,swhdc_tag,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim11,full,0,1,0.00604,28.10416603512459,0.13631564378738403,71468.65625,28.085770650523774,0.1367497742176056,71696.265625,0.016956329345703125,8890.0,0.0074901580810546875,3927.0,0.008485794067382812,4449.0,0.0,0,0.15370610356330872,80586.265625,1000,1000
othim12,full,0,1,0.00604,27.740722697550805,0.13956822454929352,73173.9453125,27.732072686973705,0.14019106328487396,73500.4921875,0.018617630004882812,9761.0,0.007781982421875,4080.0,0.0099639892578125,5224.0,0.0,0,0.15880869328975677,83261.4921875,1000,1000
othim13,full,0,1,0.00604,29.20551772949169,0.11347583681344986,59494.01953125,29.191197551717448,0.11374896764755249,59637.21875,0.01856231689453125,9732.0,0.00768280029296875,4028.0,0.010021209716796875,5254.0,0.0,0,0.13231128454208374,69369.21875,1000,1000
othim14,full,0,1,0.00604,29.207927986314473,0.11206507682800293,58754.375,29.19091977187735,0.1129981279373169,59243.5625,0.017332077026367188,9087.0,0.007503509521484375,3934.0,0.008985519409179688,4711.0,0.0,0,0.13033020496368408,68330.5625,1000,1000
othim15,full,0,1,0.00604,29.051628451590286,0.11521105468273163,60403.7734375,29.043418010486757,0.11536116898059845,60482.4765625,0.02014923095703125,10564.0,0.008716583251953125,4570.0,0.010450363159179688,5479.0,0.0,0,0.1355103999376297,71046.4765625,1000,1000
othim16,full,0,1,0.00604,29.651878223167433,0.10488149523735046,54988.109375,29.63311031785091,0.10567350685596466,55403.3515625,0.018705368041992188,9807.0,0.007701873779296875,4038.0,0.01026153564453125,5380.0,0.0,0,0.12437887489795685,65210.3515625,1000,1000
othim17,full,0,1,0.00604,29.6323085190534,0.10328009724617004,54148.515625,29.61239626137179,0.10389690846204758,54471.90234375,0.01824188232421875,9564.0,0.0075855255126953125,3977.0,0.009693145751953125,5082.0,0.0,0,0.12213879078626633,64035.90234375,1000,1000
othim18,full,0,1,0.00604,29.65871364233513,0.10227465629577637,53621.375,29.6426554229224,0.10288088768720627,53939.21484375,0.018907546997070312,9913.0,0.0077838897705078125,4081.0,0.0101470947265625,5320.0,0.0,0,0.12178843468427658,63852.21484375,1000,1000
othim19,full,0,1,0.00604,26.56188936673587,0.23681017756462097,124156.734375,26.53952228271433,0.23756873607635498,124554.4375,0.0175933837890625,9224.0,0.0076885223388671875,4031.0,0.00905609130859375,4748.0,0.0,0,0.2551621198654175,133778.4375,1000,1000
othim20,full,0,1,0.00604,26.306877666100547,0.23478132486343384,123093.03125,26.291278520607666,0.23546400666236877,123450.953125,0.017910003662109375,9390.0,0.0077610015869140625,4069.0,0.00916290283203125,4804.0,0.0,0,0.25337401032447815,132840.953125,1000,1000
